"long","lat","order","hole","piece","group","id"
9.27483325914014,52.9038902115222,1696127,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.27431092383673,52.9039568810802,1696128,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.27392338433497,52.9039889411867,1696129,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.27353584303656,52.9040209996441,1696130,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.27298476254236,52.9040514071513,1696131,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.27241856519856,52.9040906506353,1696132,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.2712123280963,52.9041504013981,1696133,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.27049770391473,52.9041791443475,1696134,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.27000633623412,52.9042011503081,1696135,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.2691898413027,52.9042198636286,1696136,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.26747278709557,52.9042591996109,1696137,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.26601337420355,52.9043871420846,1696138,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.26490467976808,52.9046375828458,1696139,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.26375332883135,52.9050065331447,1696140,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.26271732337375,52.9054718091054,1696141,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.26164076706591,52.9060496744898,1696142,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.26076000306582,52.9065223574288,1696143,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.25911263476853,52.9071438233263,1696144,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.25808516959434,52.9072998691538,1696145,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.25741573875641,52.9073168208945,1696146,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.25663095165956,52.9072374279188,1696147,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.25577081926661,52.9070383052682,1696148,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.25507271150986,52.9066743009131,1696149,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.25461464168187,52.9061700065172,1696150,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.2542392572842,52.9055238139899,1696151,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.25387655081015,52.9044257253331,1696152,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.253575863125,52.9039230388978,1696153,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.25291515672507,52.9036307759304,1696154,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.25217511920414,52.9033614861691,1696155,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.25134973993456,52.9033292229542,1696156,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.25071836622366,52.9033941102179,1696157,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.2500449801035,52.9035537244757,1696158,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.24581605849557,52.9055815635299,1696159,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.24436895611617,52.9062679865637,1696160,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.24363153628599,52.9065750810894,1696161,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.2425580171821,52.9068886651044,1696162,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.2408921040641,52.9072031462057,1696163,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.23959500147254,52.907315593764,1696164,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.23872693156572,52.9046126589007,1696165,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.23823090252708,52.9026804587582,1696166,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.23806308285899,52.9002758426629,1696167,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.23695578260885,52.9012727108064,1696168,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.23641988004967,52.9018156423615,1696169,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.23561742668448,52.9028413570858,1696170,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.23527629325195,52.9033323579785,1696171,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.23501613755244,52.9035904137008,1696172,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.23425814270893,52.9040190366277,1696173,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.23012168109996,52.905569894215,1696174,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.22832836801006,52.906360041358,1696175,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.2276894295861,52.9066864288243,1696176,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.22699706386068,52.9068246976084,1696177,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.22508559805641,52.9069208579457,1696178,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.22530479776552,52.9061380580089,1696179,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.2251549506913,52.9058747885734,1696180,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.22376406398406,52.9049799368483,1696181,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.22250901153092,52.9034679332059,1696182,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.21896116562197,52.8996002662516,1696183,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.21906655507278,52.8986735287068,1696184,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.21745296702345,52.8979214093658,1696185,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.21548038972871,52.8975175159738,1696186,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.21509205162467,52.8987029634863,1696187,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.21308754191651,52.8986341806089,1696188,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.21177987064562,52.8962412274781,1696189,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.21075455873318,52.8963255227343,1696190,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.21193357688232,52.892293532501,1696191,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.21071070118439,52.8919873843786,1696192,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.20905648233477,52.8916101518498,1696193,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.20865787019879,52.8913071337111,1696194,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.20735587448387,52.891295346736,1696195,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.20721134004624,52.888294067092,1696196,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.20819231470951,52.8883758698957,1696197,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.208732548945,52.8860262777486,1696198,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.20320718051565,52.8853250882916,1696199,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.20415715521679,52.8842295840413,1696200,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.20900367936235,52.8848158040079,1696201,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.21025221902965,52.8824499296743,1696202,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.20550473414419,52.8807102714141,1696203,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.20591380177175,52.8801674267339,1696204,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.20178990040706,52.8787551725454,1696205,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.20361032016063,52.8780012925451,1696206,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.20347392895106,52.8775243667901,1696207,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.20305258854009,52.8771392078506,1696208,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.20092071479265,52.8774257253799,1696209,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.19961367863065,52.8777448258226,1696210,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.1985411072494,52.8781140078066,1696211,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.19802503769511,52.8784001751783,1696212,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.19734013247807,52.8788386750523,1696213,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.19669090834415,52.8795216661221,1696214,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.19618089523149,52.8804665528316,1696215,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.19557238993276,52.881449144452,1696216,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.19521427295147,52.8820028047082,1696217,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.1950444868712,52.8822167900641,1696218,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.19478580440873,52.8824208280839,1696219,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.1945276474607,52.8826068878688,1696220,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.19386352027619,52.8829504404712,1696221,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.19282655990945,52.8833349401276,1696222,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.19138888534895,52.8836971337965,1696223,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.189939239839,52.8839602691157,1696224,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.18824119398329,52.8840768343902,1696225,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.185476117555,52.8840829283413,1696226,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.18446402345365,52.8841259301892,1696227,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.1831066789408,52.8842820795147,1696228,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.18173126751099,52.88454592193,1696229,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.18003923407949,52.8849591750617,1696230,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17879138701324,52.8854311861047,1696231,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.1780976405772,52.8857653399674,1696232,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17737095471633,52.8862070355127,1696233,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17685311188763,52.8866240242579,1696234,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.1765417108944,52.887097211273,1696235,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17628466606067,52.8877418373525,1696236,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17608896897436,52.8903204116682,1696237,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17602016880339,52.8916324931731,1696238,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.1758852059151,52.8921705425989,1696239,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17550707446928,52.8928857816697,1696240,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17497815361651,52.8936713123868,1696241,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17453237543657,52.8941610113876,1696242,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17136285231455,52.8982267515048,1696243,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17052439357443,52.8994135164299,1696244,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17017719022554,52.9000841154267,1696245,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.16993349884853,52.9007738301274,1696246,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.16972060710934,52.9014279129837,1696247,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.16966881833491,52.9021646849684,1696248,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.16977187845418,52.9026963367594,1696249,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17007688883249,52.9034370116363,1696250,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17037026962115,52.9040696545712,1696251,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17054445205642,52.904709985793,1696252,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17059808866541,52.9054029497421,1696253,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17040301051829,52.9059583152445,1696254,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17006032569528,52.9064760988843,1696255,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.16880375419102,52.9077122249052,1696256,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.16747573518065,52.9088486437938,1696257,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.16678292748408,52.9095340751232,1696258,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.16623878288217,52.9104176577559,1696259,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.16607498497158,52.9109194074773,1696260,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.16607339764848,52.9114678949143,1696261,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.16626727295141,52.9119465914335,1696262,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.166773955111,52.9124107327216,1696263,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.16726685531753,52.9128387532191,1696264,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.16792306654771,52.9132775521244,1696265,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.16862820901146,52.9135730126812,1696266,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.16989842772152,52.9138746503656,1696267,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.1716761352783,52.9141188750498,1696268,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17326242532277,52.914298042263,1696269,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17487927335824,52.9144505467498,1696270,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17712294064616,52.914664043679,1696271,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17841424910414,52.9149159915824,1696272,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17973573466745,52.9154775342968,1696273,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.18221436350446,52.9168367050399,1696274,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.18479781585366,52.9186489820727,1696275,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.18564378720448,52.9193242695943,1696276,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.18628881620602,52.9201401256677,1696277,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.1865045286552,52.9208323883816,1696278,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.18644971076162,52.9213551941723,1696279,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.18611661904754,52.921970157712,1696280,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.18566898045664,52.9224649284495,1696281,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.18510679319226,52.9228395056309,1696282,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.18415107196822,52.9232098238309,1696283,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.18313821070558,52.9233791876907,1696284,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.18110680992944,52.923652673165,1696285,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17988121772605,52.923829706132,1696286,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17865239877419,52.9241308152949,1696287,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17814123312298,52.9243112771331,1696288,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17752376623098,52.9245591483417,1696289,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17658900719412,52.9249715970299,1696290,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17575968971032,52.9253402273827,1696291,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17501933508408,52.9257188126061,1696292,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17467079414376,52.9259308188852,1696293,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17426087491328,52.9262050978484,1696294,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17395480362463,52.9264894986173,1696295,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17369549773134,52.9267024748057,1696296,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17346620814496,52.9269067859379,1696297,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.1732501794888,52.9271651913151,1696298,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17297116006661,52.9275398025624,1696299,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17281543082392,52.9277718899125,1696300,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17261212141387,52.9281023675104,1696301,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17242448940216,52.9284060402755,1696302,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.1722360489067,52.9287366792761,1696303,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17210952479217,52.9289870675293,1696304,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17196812367825,52.9292372935071,1696305,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17184079107998,52.9295146483704,1696306,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17171318719051,52.9298009914108,1696307,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17163047840399,52.9300788332564,1696308,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17156452499416,52.9302939149765,1696309,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17154158561504,52.9305634174406,1696310,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17151918342849,52.9308149414521,1696311,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17151138784845,52.9310756172193,1696312,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17150413035927,52.9313183153927,1696313,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17149794815351,52.9315250581703,1696314,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17152124865532,52.9317411143963,1696315,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17161785617594,52.9319939381332,1696316,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17173014738308,52.9322199571962,1696317,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17194523101156,52.9324920575273,1696318,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17221928544516,52.9327827840319,1696319,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17243652413201,52.9329829724997,1696320,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17269839381711,52.9331836473519,1696321,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17304872150657,52.9334122613427,1696322,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17345855988864,52.9336415233246,1696323,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17385433065336,52.9338436554077,1696324,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17429500370757,52.9340372836918,1696325,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17473621754757,52.9342129324977,1696326,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17520692038341,52.934397892289,1696327,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17582639950164,52.9345844696493,1696328,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17626923120748,52.9347061804941,1696329,FALSE,"1","Verden (Aller).1","Verden (Aller)"
9.17674342669314,52.9347742796611,1696330,FALSE,"1","Verden (Aller).1","Verden (Aller)"
